year,period,industry_text,value_earnings,value_jo,value_hi,value_ts,value_qu,value_dl,turnover,growth
2012,7,Professional and business services,18020,740,868,810,348,392,high_turnover,high_growth
2012,7,Retail trade,14812.4,416,584,585,339,196,high_turnover,high_growth
2012,7,Total private,112246,3417,4032,3880,1949,1623,high_turnover,high_growth
2012,7,"Trade, transportation, and utilities",25379,671,864,849,476,296,high_turnover,high_growth
2012,8,Construction,5648,134,337,328,66,247,medium_turnover,low_growth
2012,8,Education and health services,20801,665,514,510,288,157,medium_turnover,high_growth
2012,8,Financial activities,7788,256,194,183,98,55,low_turnover,low_growth
2012,8,Government,21916,422,315,304,129,114,low_turnover,medium_growth
2012,8,Information,2676,97,82,84,40,38,low_turnover,low_growth
2012,8,Leisure and hospitality,13804,423,802,731,388,311,high_turnover,medium_growth
2012,8,Manufacturing,11960,268,233,235,110,101,low_turnover,low_growth
2012,8,Mining and logging,851,16,32,32,16,15,low_turnover,low_growth
2012,8,Other services,5431,81,187,206,123,67,low_turnover,low_growth
2012,8,Professional and business services,18052,730,825,803,344,413,high_turnover,high_growth
2012,8,Retail trade,14817.4,483,617,629,328,255,high_turnover,high_growth
2012,8,Total private,112415,3417,4136,4034,1952,1775,high_turnover,high_growth
2012,8,"Trade, transportation, and utilities",25404,747,929,922,479,372,high_turnover,high_growth
2012,9,Construction,5661,92,366,352,74,269,medium_turnover,low_growth
2012,9,Education and health services,20841,709,508,440,253,142,medium_turnover,high_growth
2012,9,Financial activities,7800,286,199,186,104,39,low_turnover,low_growth
2012,9,Government,21925,379,280,266,118,88,low_turnover,medium_growth
2012,9,Information,2670,93,59,69,38,24,low_turnover,low_growth
2012,9,Leisure and hospitality,13872,422,722,671,389,257,high_turnover,medium_growth
2012,9,Manufacturing,11954,252,229,225,107,102,low_turnover,low_growth
2012,9,Mining and logging,846,15,24,30,15,13,low_turnover,low_growth
2012,9,Other services,5442,139,189,172,69,99,low_turnover,low_growth
2012,9,Professional and business services,18066,694,845,827,351,426,high_turnover,high_growth
2012,9,Retail trade,14853.7,496,612,587,325,209,high_turnover,high_growth
2012,9,Total private,112593,3482,4022,3834,1838,1720,high_turnover,high_growth
2012,9,"Trade, transportation, and utilities",25441,780,882,862,438,348,high_turnover,high_growth
2012,10,Construction,5674,107,319,296,101,193,medium_turnover,low_growth
2012,10,Education and health services,20881,705,522,496,263,197,high_turnover,high_growth
2012,10,Financial activities,7809,264,195,187,93,62,low_turnover,low_growth
2012,10,Government,21903,380,269,302,133,103,low_turnover,medium_growth
2012,10,Information,2667,95,63,64,38,18,low_turnover,low_growth
2012,10,Leisure and hospitality,13883,483,762,731,413,289,high_turnover,medium_growth
2012,10,Manufacturing,11961,278,250,240,105,119,low_turnover,low_growth
2012,10,Mining and logging,837,14,30,39,23,13,low_turnover,low_growth
2012,10,Other services,5446,174,189,185,76,106,low_turnover,low_growth
2012,10,Professional and business services,18139,755,882,842,319,464,high_turnover,high_growth
2012,10,Retail trade,14869,305,604,586,327,216,high_turnover,medium_growth
2012,10,Total private,112774,3428,4120,3958,1904,1793,high_turnover,high_growth
2012,10,"Trade, transportation, and utilities",25477,553,907,879,474,332,high_turnover,high_growth
2012,11,Construction,5684,73,388,372,104,259,medium_turnover,low_growth
2012,11,Education and health services,20887,731,512,495,287,167,medium_turnover,high_growth
2012,11,Financial activities,7815,237,207,196,89,82,low_turnover,low_growth
2012,11,Government,21883,348,276,292,139,93,low_turnover,medium_growth
2012,11,Information,2674,107,72,58,33,20,low_turnover,low_growth
2012,11,Leisure and hospitality,13910,499,720,693,411,269,high_turnover,medium_growth
2012,11,Manufacturing,11950,220,247,249,106,125,low_turnover,low_growth
2012,11,Mining and logging,843,17,33,29,13,13,low_turnover,low_growth
2012,11,Other services,5449,129,220,210,87,110,low_turnover,low_growth
2012,11,Professional and business services,18193,749,920,894,355,493,high_turnover,high_growth
2012,11,Retail trade,14944.7,469,617,544,322,177,high_turnover,high_growth
2012,11,Total private,112950,3439,4213,4011,1931,1827,high_turnover,high_growth
2012,11,"Trade, transportation, and utilities",25545,679,893,816,445,290,high_turnover,high_growth
2012,12,Construction,5724,93,320,273,75,191,medium_turnover,low_growth
2012,12,Education and health services,20935,705,532,476,281,150,medium_turnover,high_growth
2012,12,Financial activities,7827,254,176,160,68,54,low_turnover,low_growth
2012,12,Government,21887,393,290,290,130,93,low_turnover,medium_growth
2012,12,Information,2675,77,67,66,39,20,low_turnover,low_growth
2012,12,Leisure and hospitality,13978,481,814,741,420,297,high_turnover,medium_growth
2012,12,Manufacturing,11960,223,234,227,109,99,low_turnover,low_growth
2012,12,Mining and logging,848,17,31,27,13,13,low_turnover,low_growth
2012,12,Other services,5452,125,187,178,92,73,low_turnover,low_growth
2012,12,Professional and business services,18230,697,907,807,384,372,high_turnover,high_growth
2012,12,Retail trade,14913.8,507,593,617,324,219,high_turnover,high_growth
2012,12,Total private,113185,3446,4162,3827,1915,1614,high_turnover,high_growth
2012,12,"Trade, transportation, and utilities",25556,775,894,872,434,346,high_turnover,high_growth
2013,1,Construction,5746,116,337,332,134,185,medium_turnover,low_growth
2013,1,Education and health services,20956,632,540,530,313,156,medium_turnover,high_growth
2013,1,Financial activities,7836,231,218,211,98,69,low_turnover,low_growth
2013,1,Government,21869,438,283,298,131,97,low_turnover,medium_growth
2013,1,Information,2661,77,62,76,41,22,low_turnover,low_growth
2013,1,Leisure and hospitality,14037,470,805,755,456,259,high_turnover,medium_growth
2013,1,Manufacturing,11983,251,247,235,100,108,low_turnover,low_growth
2013,1,Mining and logging,851,19,30,27,12,13,low_turnover,low_growth
2013,1,Other services,5458,154,185,177,104,54,low_turnover,low_growth
2013,1,Professional and business services,18273,776,879,819,353,421,high_turnover,high_growth
2013,1,Retail trade,14936.3,473,615,630,394,192,high_turnover,high_growth
2013,1,Total private,113394,3477,4204,4082,2150,1593,high_turnover,high_growth
2013,1,"Trade, transportation, and utilities",25593,751,901,921,537,306,high_turnover,high_growth
2013,2,Construction,5784,121,378,331,107,216,medium_turnover,low_growth
2013,2,Education and health services,20958,687,520,524,300,193,high_turnover,high_growth
2013,2,Financial activities,7850,302,208,195,103,56,low_turnover,low_growth
2013,2,Government,21881,428,296,291,129,97,low_turnover,medium_growth
2013,2,Information,2699,103,85,59,33,24,low_turnover,low_growth
2013,2,Leisure and hospitality,14082,520,792,744,484,244,high_turnover,medium_growth
2013,2,Manufacturing,11996,276,246,236,108,108,low_turnover,low_growth
2013,2,Mining and logging,858,25,34,28,13,13,low_turnover,low_growth
2013,2,Other services,5456,111,193,188,123,50,low_turnover,low_growth
2013,2,Professional and business services,18367,757,862,772,383,351,high_turnover,high_growth
2013,2,Retail trade,14951.4,402,668,617,356,200,high_turnover,high_growth
2013,2,Total private,113660,3553,4275,3966,2152,1559,high_turnover,high_growth
2013,2,"Trade, transportation, and utilities",25610,651,957,889,497,303,high_turnover,high_growth
2013,3,Construction,5802,121,355,336,93,239,medium_turnover,low_growth
2013,3,Education and health services,21007,710,547,484,289,154,medium_turnover,high_growth
2013,3,Financial activities,7857,317,184,169,88,50,low_turnover,low_growth
2013,3,Government,21870,408,270,296,124,123,low_turnover,medium_growth
2013,3,Information,2699,96,50,51,31,12,low_turnover,low_growth
2013,3,Leisure and hospitality,14113,514,805,756,447,283,high_turnover,medium_growth
2013,3,Manufacturing,11999,260,221,217,97,102,low_turnover,low_growth
2013,3,Mining and logging,859,14,31,28,17,9,low_turnover,low_growth
2013,3,Other services,5451,159,218,224,93,122,low_turnover,low_growth
2013,3,Professional and business services,18421,750,870,811,385,379,high_turnover,high_growth
2013,3,Retail trade,14949.1,472,562,580,330,207,high_turnover,high_growth
2013,3,Total private,113810,3672,4100,3918,1994,1657,high_turnover,high_growth
2013,3,"Trade, transportation, and utilities",25602,732,820,843,453,306,high_turnover,high_growth
2013,4,Construction,5796,133,294,305,90,203,medium_turnover,low_growth
2013,4,Education and health services,21054,721,571,538,301,175,high_turnover,high_growth
2013,4,Financial activities,7872,262,188,179,99,45,low_turnover,low_growth
2013,4,Government,21869,442,290,297,153,87,low_turnover,medium_growth
2013,4,Information,2696,76,70,73,43,26,low_turnover,low_growth
2013,4,Leisure and hospitality,14152,478,859,810,449,329,high_turnover,medium_growth
2013,4,Manufacturing,12000,257,244,248,117,109,low_turnover,low_growth
2013,4,Mining and logging,857,22,28,28,13,12,low_turnover,low_growth
2013,4,Other services,5455,122,194,197,83,109,low_turnover,low_growth
2013,4,Professional and business services,18483,761,928,882,452,386,high_turnover,high_growth
2013,4,Retail trade,14968.2,534,630,613,362,202,high_turnover,high_growth
2013,4,Total private,114002,3635,4282,4127,2144,1699,high_turnover,high_growth
2013,4,"Trade, transportation, and utilities",25637,804,905,867,496,305,high_turnover,high_growth
2013,5,Construction,5829,137,339,296,91,191,medium_turnover,low_growth
2013,5,Education and health services,21071,689,580,567,293,199,high_turnover,high_growth
2013,5,Financial activities,7883,311,224,212,113,66,low_turnover,low_growth
2013,5,Government,21864,418,288,297,134,103,low_turnover,medium_growth
2013,5,Information,2711,95,81,70,35,29,low_turnover,low_growth
2013,5,Leisure and hospitality,14193,469,811,754,446,272,high_turnover,medium_growth
2013,5,Manufacturing,12000,253,275,267,118,121,low_turnover,low_growth
2013,5,Mining and logging,862,20,30,25,14,10,low_turnover,low_growth
2013,5,Other services,5470,176,204,191,96,89,low_turnover,low_growth
2013,5,Professional and business services,18537,788,916,873,441,398,high_turnover,high_growth
2013,5,Retail trade,15002,558,645,605,321,236,high_turnover,high_growth
2013,5,Total private,114229,3755,4376,4136,2103,1730,high_turnover,high_growth
2013,5,"Trade, transportation, and utilities",25673,817,917,880,455,356,high_turnover,high_growth
2013,6,Construction,5855,146,340,330,99,222,medium_turnover,low_growth
2013,6,Education and health services,21070,682,479,502,294,158,medium_turnover,high_growth
2013,6,Financial activities,7888,311,187,182,99,52,low_turnover,low_growth
2013,6,Government,21840,410,244,287,127,95,low_turnover,medium_growth
2013,6,Information,2707,93,89,88,39,42,low_turnover,low_growth
2013,6,Leisure and hospitality,14252,489,810,754,429,287,high_turnover,medium_growth
2013,6,Manufacturing,12004,223,235,236,109,103,low_turnover,low_growth
2013,6,Mining and logging,865,20,33,29,18,10,low_turnover,low_growth
2013,6,Other services,5480,155,186,173,73,86,low_turnover,low_growth
2013,6,Professional and business services,18582,749,956,921,460,415,high_turnover,high_growth
2013,6,Retail trade,15048.5,634,620,575,331,199,high_turnover,high_growth
2013,6,Total private,114434,3756,4196,4027,2076,1661,high_turnover,high_growth
2013,6,"Trade, transportation, and utilities",25731,888,882,812,455,287,high_turnover,high_growth
2013,7,Construction,5859,111,307,303,103,191,medium_turnover,low_growth
2013,7,Education and health services,21074,657,554,544,316,167,medium_turnover,high_growth
2013,7,Financial activities,7904,340,219,212,109,68,low_turnover,low_growth
2013,7,Government,21815,370,270,291,134,97,low_turnover,medium_growth
2013,7,Information,2720,111,91,84,35,45,low_turnover,low_growth
2013,7,Leisure and hospitality,14288,503,792,761,452,279,high_turnover,medium_growth
2013,7,Manufacturing,11984,254,235,265,118,114,low_turnover,low_growth
2013,7,Mining and logging,862,25,31,34,14,17,low_turnover,low_growth
2013,7,Other services,5483,153,181,177,94,79,low_turnover,low_growth
2013,7,Professional and business services,18629,696,968,890,527,325,high_turnover,high_growth
2013,7,Retail trade,15089.7,488,634,594,349,195,high_turnover,high_growth
2013,7,Total private,114571,3576,4291,4168,2233,1634,high_turnover,high_growth
2013,7,"Trade, transportation, and utilities",25768,727,913,898,467,348,high_turnover,high_growth
2013,8,Construction,5878,129,303,282,93,170,low_turnover,low_growth
2013,8,Education and health services,21143,755,588,532,299,181,high_turnover,high_growth
2013,8,Financial activities,7903,247,203,213,125,63,low_turnover,low_growth
2013,8,Government,21831,393,299,273,127,88,low_turnover,medium_growth
2013,8,Information,2690,75,83,117,53,58,low_turnover,low_growth
2013,8,Leisure and hospitality,14327,523,772,732,424,281,high_turnover,medium_growth
2013,8,Manufacturing,12014,286,266,235,105,109,low_turnover,low_growth
2013,8,Mining and logging,864,21,27,24,11,10,low_turnover,low_growth
2013,8,Other services,5494,103,185,185,101,65,low_turnover,low_growth
2013,8,Professional and business services,18655,809,1011,997,458,480,high_turnover,high_growth
2013,8,Retail trade,15129.5,484,700,666,414,192,high_turnover,high_growth
2013,8,Total private,114797,3718,4430,4249,2205,1725,high_turnover,high_growth
2013,8,"Trade, transportation, and utilities",25829,769,991,933,537,309,high_turnover,high_growth
2013,9,Construction,5910,121,319,286,92,179,medium_turnover,low_growth
2013,9,Education and health services,21133,669,555,537,310,179,high_turnover,high_growth
2013,9,Financial activities,7904,245,225,219,106,91,low_turnover,low_growth
2013,9,Government,21835,394,293,285,123,111,low_turnover,medium_growth
2013,9,Information,2707,97,94,84,33,44,low_turnover,low_growth
2013,9,Leisure and hospitality,14339,550,826,826,444,354,high_turnover,high_growth
2013,9,Manufacturing,12032,270,261,234,114,99,low_turnover,low_growth
2013,9,Mining and logging,868,19,30,28,12,14,low_turnover,low_growth
2013,9,Other services,5502,175,178,177,103,64,low_turnover,low_growth
2013,9,Professional and business services,18683,751,963,928,433,454,high_turnover,high_growth
2013,9,Retail trade,15162.7,530,679,654,405,198,high_turnover,high_growth
2013,9,Total private,114980,3711,4433,4236,2184,1781,high_turnover,high_growth
